Player-additional,Player,Age,Team,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BA,OBP,SLG,OPS,SB%,ISO,BABIP,BB%,SO%,BB/SO,HR/SB,XBH%,RBI Rate,R Rate,Cluster,Hitter_Type,Speed_Tier
mccragr01,Grant McCray,23.0,SFG,NL,37.0,130.0,124.0,13.0,25.0,3.0,2.0,5.0,10.0,5.0,0.0,6.0,56.0,47.0,3.0,0.0,0.0,0.0,0.0,0.202,0.238,0.379,0.617,1.0,0.177,0.317,0.046,0.431,0.107,1.0,0.4,0.077,0.1,0,Contact Hitter,High Speed
mccutan01,Andrew McCutchen,37.0,PIT,NL,120.0,515.0,448.0,66.0,104.0,18.0,1.0,20.0,50.0,3.0,2.0,58.0,133.0,184.0,9.0,7.0,0.0,2.0,1.0,0.232,0.328,0.411,0.739,0.6,0.179,0.283,0.113,0.258,0.436,6.667,0.375,0.097,0.128,2,Balanced Hitter,Moderate Speed
mcguire01,Reese McGuire,29.0,BOS,AL,53.0,158.0,139.0,10.0,29.0,3.0,0.0,3.0,18.0,3.0,0.0,13.0,39.0,41.0,4.0,2.0,1.0,3.0,0.0,0.209,0.28,0.295,0.575,1.0,0.086,0.26,0.082,0.247,0.333,1.0,0.207,0.114,0.063,0,Contact Hitter,Low Speed
mckinza01,Zach McKinstry,29.0,DET,AL,118.0,325.0,297.0,32.0,64.0,14.0,5.0,4.0,23.0,16.0,0.0,24.0,69.0,100.0,3.0,2.0,0.0,2.0,0.0,0.215,0.277,0.337,0.614,1.0,0.122,0.265,0.074,0.212,0.348,0.25,0.359,0.071,0.098,1,Power Hitter,High Speed
mcmahry01,Ryan McMahon,29.0,COL,NL,153.0,645.0,567.0,68.0,137.0,28.0,0.0,20.0,65.0,4.0,6.0,69.0,185.0,225.0,9.0,3.0,0.0,4.0,4.0,0.242,0.325,0.397,0.722,0.4,0.155,0.32,0.107,0.287,0.373,5.0,0.35,0.101,0.105,2,Balanced Hitter,Moderate Speed
mcneije01,Jeff McNeil,32.0,NYM,NL,129.0,472.0,424.0,57.0,101.0,26.0,0.0,12.0,44.0,5.0,1.0,35.0,68.0,163.0,6.0,9.0,1.0,3.0,1.0,0.238,0.308,0.384,0.692,0.833,0.146,0.256,0.074,0.144,0.515,2.4,0.376,0.093,0.121,1,Power Hitter,Moderate Speed
meadcu01,Curtis Mead,23.0,TBR,AL,38.0,132.0,122.0,10.0,29.0,3.0,0.0,1.0,7.0,2.0,0.0,6.0,30.0,35.0,2.0,2.0,0.0,1.0,0.0,0.238,0.282,0.287,0.569,1.0,0.049,0.304,0.045,0.227,0.2,0.5,0.138,0.053,0.076,0,Contact Hitter,Low Speed
meadopa01,Parker Meadows,24.0,DET,AL,82.0,298.0,270.0,39.0,66.0,12.0,6.0,9.0,28.0,9.0,4.0,25.0,76.0,117.0,0.0,1.0,1.0,1.0,0.0,0.244,0.31,0.433,0.743,0.692,0.189,0.306,0.084,0.255,0.329,1.0,0.409,0.094,0.131,2,Balanced Hitter,Moderate Speed
melenmj01,MJ Melendez,25.0,KCR,AL,135.0,451.0,412.0,44.0,85.0,23.0,3.0,17.0,44.0,4.0,4.0,35.0,113.0,165.0,3.0,3.0,0.0,0.0,1.0,0.206,0.273,0.4,0.674,0.5,0.194,0.241,0.078,0.251,0.31,4.25,0.506,0.098,0.098,2,Balanced Hitter,Moderate Speed
mendida01,Danny Mendick,30.0,CHW,AL,47.0,141.0,132.0,13.0,26.0,7.0,0.0,3.0,8.0,6.0,0.0,6.0,35.0,42.0,3.0,2.0,1.0,0.0,0.0,0.197,0.243,0.318,0.561,1.0,0.121,0.245,0.043,0.248,0.171,0.5,0.385,0.057,0.092,0,Contact Hitter,Low Speed
menesjo01,Joey Meneses,32.0,WSN,NL,76.0,313.0,281.0,19.0,65.0,11.0,0.0,3.0,42.0,2.0,0.0,21.0,63.0,85.0,9.0,5.0,0.0,6.0,1.0,0.231,0.291,0.302,0.593,1.0,0.071,0.281,0.067,0.201,0.333,1.5,0.215,0.134,0.061,1,Power Hitter,Low Speed
merrija01,Jackson Merrill,21.0,SDP,NL,156.0,593.0,554.0,77.0,162.0,31.0,6.0,24.0,90.0,16.0,3.0,29.0,101.0,277.0,2.0,1.0,4.0,5.0,1.0,0.292,0.326,0.5,0.826,0.842,0.208,0.318,0.049,0.17,0.287,1.5,0.377,0.152,0.13,2,Balanced Hitter,High Speed
merriwh01,Whit Merrifield,35.0,ATL/PHI,NL,95.0,335.0,293.0,44.0,65.0,9.0,3.0,4.0,15.0,17.0,3.0,35.0,52.0,92.0,7.0,3.0,4.0,0.0,0.0,0.222,0.311,0.314,0.625,0.85,0.092,0.257,0.104,0.155,0.673,0.235,0.246,0.045,0.131,1,Power Hitter,High Speed
meyerja02,Jake Meyers,28.0,HOU,AL,148.0,513.0,461.0,51.0,101.0,20.0,3.0,13.0,61.0,11.0,3.0,35.0,117.0,166.0,17.0,10.0,3.0,4.0,0.0,0.219,0.286,0.36,0.646,0.786,0.141,0.263,0.068,0.228,0.299,1.182,0.356,0.119,0.099,2,Balanced Hitter,Moderate Speed
milladr01,Drew Millas,26.0,WSN,NL,20.0,62.0,57.0,7.0,14.0,1.0,0.0,1.0,1.0,4.0,0.0,5.0,16.0,18.0,1.0,0.0,0.0,0.0,0.0,0.246,0.306,0.316,0.622,1.0,0.07,0.325,0.081,0.258,0.312,0.25,0.143,0.016,0.113,1,Power Hitter,Low Speed
miranjo01,José Miranda,26.0,MIN,AL,121.0,429.0,401.0,44.0,114.0,28.0,4.0,9.0,49.0,2.0,2.0,18.0,66.0,177.0,13.0,6.0,0.0,4.0,1.0,0.284,0.322,0.441,0.763,0.5,0.157,0.318,0.042,0.154,0.273,4.5,0.36,0.114,0.103,1,Power Hitter,Moderate Speed
mitchga01,Garrett Mitchell,25.0,MIL,NL,69.0,224.0,196.0,33.0,50.0,12.0,3.0,8.0,21.0,11.0,4.0,25.0,71.0,92.0,1.0,1.0,2.0,0.0,0.0,0.255,0.342,0.469,0.812,0.733,0.214,0.359,0.112,0.317,0.352,0.727,0.46,0.094,0.147,2,Balanced Hitter,Moderate Speed
monasan01,Andruw Monasterio,27.0,MIL,NL,59.0,142.0,125.0,14.0,26.0,5.0,0.0,1.0,16.0,6.0,2.0,16.0,40.0,34.0,3.0,1.0,0.0,0.0,0.0,0.208,0.303,0.272,0.575,0.75,0.064,0.298,0.113,0.282,0.4,0.167,0.231,0.113,0.099,0,Contact Hitter,Moderate Speed
moncayo01,Yoán Moncada,29.0,CHW,AL,12.0,45.0,40.0,4.0,11.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,11.0,16.0,2.0,0.0,0.0,0.0,0.0,0.275,0.356,0.4,0.756,1.0,0.125,0.379,0.111,0.244,0.455,0.0,0.364,0.0,0.089,1,Power Hitter,Low Speed
moniami01,Mickey Moniak,26.0,LAA,AL,124.0,418.0,392.0,48.0,86.0,17.0,2.0,14.0,49.0,8.0,4.0,21.0,114.0,149.0,3.0,4.0,0.0,1.0,0.0,0.219,0.266,0.38,0.646,0.667,0.161,0.272,0.05,0.273,0.184,1.75,0.384,0.117,0.115,0,Contact Hitter,Moderate Speed
monteel01,Elehuris Montero,25.0,COL,NL,67.0,247.0,224.0,23.0,46.0,10.0,0.0,4.0,28.0,0.0,0.0,20.0,56.0,68.0,7.0,0.0,0.0,3.0,0.0,0.205,0.267,0.304,0.571,0.0,0.099,0.251,0.081,0.227,0.357,0.0,0.304,0.113,0.093,0,Contact Hitter,Low Speed
mooredy01,Dylan Moore,31.0,SEA,AL,135.0,441.0,368.0,53.0,74.0,23.0,4.0,10.0,42.0,32.0,6.0,53.0,123.0,135.0,8.0,14.0,1.0,5.0,1.0,0.201,0.32,0.367,0.687,0.842,0.166,0.267,0.12,0.279,0.431,0.312,0.5,0.095,0.12,2,Balanced Hitter,High Speed
morelch01,Christopher Morel,25.0,CHC/TBR,2LG,152.0,611.0,535.0,56.0,105.0,11.0,3.0,21.0,60.0,8.0,7.0,61.0,159.0,185.0,15.0,10.0,0.0,5.0,3.0,0.196,0.288,0.346,0.634,0.533,0.15,0.233,0.1,0.26,0.384,2.625,0.333,0.098,0.092,1,Power Hitter,Moderate Speed
morenga01,Gabriel Moreno,24.0,ARI,NL,97.0,351.0,305.0,39.0,81.0,18.0,1.0,5.0,45.0,3.0,1.0,41.0,52.0,116.0,10.0,2.0,0.0,3.0,1.0,0.266,0.353,0.38,0.734,0.75,0.114,0.303,0.117,0.148,0.788,1.667,0.296,0.128,0.111,1,Power Hitter,Moderate Speed
mountry01,Ryan Mountcastle,27.0,BAL,AL,124.0,507.0,473.0,54.0,128.0,30.0,2.0,13.0,63.0,3.0,0.0,27.0,114.0,201.0,13.0,1.0,0.0,6.0,0.0,0.271,0.308,0.425,0.733,1.0,0.154,0.327,0.053,0.225,0.237,4.333,0.352,0.124,0.107,2,Balanced Hitter,High Speed
mullice01,Cedric Mullins,29.0,BAL,AL,147.0,499.0,444.0,69.0,104.0,16.0,3.0,18.0,54.0,32.0,6.0,41.0,98.0,180.0,1.0,5.0,2.0,2.0,0.0,0.234,0.305,0.405,0.71,0.842,0.171,0.261,0.082,0.196,0.418,0.562,0.356,0.108,0.138,1,Power Hitter,High Speed
muncyma01,Max Muncy,33.0,LAD,NL,73.0,293.0,237.0,47.0,55.0,17.0,0.0,15.0,48.0,1.0,0.0,45.0,77.0,117.0,1.0,5.0,0.0,6.0,3.0,0.232,0.358,0.494,0.852,1.0,0.262,0.265,0.154,0.263,0.584,15.0,0.582,0.164,0.16,2,Balanced Hitter,Low Speed
murphse01,Sean Murphy,29.0,ATL,NL,72.0,264.0,233.0,19.0,45.0,5.0,1.0,10.0,25.0,0.0,0.0,27.0,67.0,82.0,7.0,3.0,0.0,1.0,1.0,0.193,0.284,0.352,0.636,0.0,0.159,0.223,0.102,0.254,0.403,0.0,0.356,0.095,0.072,2,Balanced Hitter,Low Speed
murphto04,Tom Murphy,33.0,SFG,NL,13.0,38.0,34.0,3.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.118,0.211,0.235,0.446,0.0,0.117,0.158,0.105,0.368,0.286,0.0,0.5,0.053,0.079,0,Contact Hitter,Low Speed
myersda01,Dane Myers,28.0,MIA,NL,44.0,108.0,95.0,17.0,25.0,6.0,1.0,3.0,19.0,4.0,1.0,8.0,36.0,42.0,0.0,3.0,0.0,2.0,0.0,0.263,0.333,0.442,0.775,0.8,0.179,0.379,0.074,0.333,0.222,0.75,0.4,0.176,0.157,2,Balanced Hitter,Moderate Speed
narvaom01,Omar Narváez,32.0,NYM,NL,28.0,69.0,65.0,4.0,10.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,12.0,12.0,2.0,0.0,1.0,0.0,0.0,0.154,0.191,0.185,0.376,0.0,0.031,0.189,0.043,0.174,0.25,,0.2,0.072,0.058,0,Contact Hitter,Low Speed
naylobo01,Bo Naylor,24.0,CLE,AL,123.0,389.0,354.0,39.0,71.0,10.0,2.0,13.0,39.0,6.0,3.0,29.0,122.0,124.0,3.0,2.0,2.0,2.0,1.0,0.201,0.264,0.35,0.614,0.667,0.149,0.262,0.075,0.314,0.238,2.167,0.352,0.1,0.1,0,Contact Hitter,Moderate Speed
naylojo01,Josh Naylor,27.0,CLE,AL,152.0,633.0,563.0,84.0,137.0,27.0,0.0,31.0,108.0,6.0,2.0,58.0,105.0,257.0,17.0,7.0,0.0,4.0,7.0,0.243,0.32,0.456,0.776,0.75,0.213,0.246,0.092,0.166,0.552,5.167,0.423,0.171,0.133,2,Balanced Hitter,Moderate Speed
netoza01,Zach Neto,23.0,LAA,AL,155.0,602.0,542.0,70.0,135.0,34.0,1.0,23.0,77.0,30.0,10.0,39.0,140.0,240.0,14.0,16.0,4.0,1.0,1.0,0.249,0.318,0.443,0.761,0.75,0.194,0.295,0.065,0.233,0.279,0.767,0.43,0.128,0.116,2,Balanced Hitter,Low Speed
nevinty01,Tyler Nevin,27.0,OAK,AL,87.0,278.0,245.0,22.0,50.0,10.0,0.0,7.0,20.0,1.0,0.0,25.0,64.0,81.0,5.0,5.0,0.0,3.0,0.0,0.204,0.288,0.331,0.618,1.0,0.127,0.243,0.09,0.23,0.391,7.0,0.34,0.072,0.079,1,Power Hitter,Low Speed
newmake01,Kevin Newman,30.0,ARI,NL,111.0,311.0,288.0,41.0,80.0,17.0,1.0,3.0,28.0,8.0,1.0,15.0,48.0,108.0,7.0,0.0,6.0,2.0,1.0,0.278,0.311,0.375,0.686,0.889,0.097,0.322,0.048,0.154,0.312,0.375,0.262,0.09,0.132,1,Power Hitter,Moderate Speed
nidoto01,Tomás Nido,30.0,CHC/NYM,NL,49.0,140.0,130.0,14.0,25.0,4.0,0.0,4.0,12.0,0.0,0.0,5.0,35.0,41.0,1.0,0.0,3.0,2.0,0.0,0.192,0.219,0.315,0.534,0.0,0.123,0.226,0.036,0.25,0.143,0.0,0.32,0.086,0.1,0,Contact Hitter,Low Speed
nimmobr01,Brandon Nimmo,31.0,NYM,NL,151.0,663.0,571.0,88.0,128.0,25.0,3.0,23.0,90.0,15.0,0.0,77.0,158.0,228.0,7.0,12.0,0.0,3.0,1.0,0.224,0.327,0.399,0.727,1.0,0.175,0.267,0.116,0.238,0.487,1.533,0.398,0.136,0.133,2,Balanced Hitter,High Speed
nodary01,Ryan Noda,28.0,OAK,AL,36.0,111.0,95.0,8.0,13.0,4.0,0.0,1.0,4.0,0.0,0.0,14.0,37.0,20.0,0.0,1.0,1.0,0.0,0.0,0.137,0.255,0.211,0.465,0.0,0.074,0.211,0.126,0.333,0.378,0.0,0.385,0.036,0.072,0,Contact Hitter,Low Speed
noeljh01,Jhonkensy Noel,22.0,CLE,AL,67.0,198.0,179.0,25.0,39.0,7.0,1.0,13.0,28.0,0.0,0.0,13.0,63.0,87.0,1.0,5.0,0.0,1.0,0.0,0.218,0.288,0.486,0.774,0.0,0.268,0.25,0.066,0.318,0.206,0.0,0.538,0.141,0.126,2,Balanced Hitter,Low Speed
nootbla01,Lars Nootbaar,26.0,STL,NL,109.0,405.0,348.0,39.0,85.0,18.0,3.0,12.0,45.0,7.0,3.0,52.0,79.0,145.0,10.0,1.0,1.0,3.0,2.0,0.244,0.342,0.417,0.758,0.7,0.173,0.281,0.128,0.195,0.658,1.714,0.388,0.111,0.096,1,Power Hitter,Moderate Speed
norbyco01,Connor Norby,24.0,BAL/MIA,2LG,45.0,194.0,178.0,32.0,42.0,9.0,0.0,9.0,20.0,3.0,3.0,15.0,64.0,78.0,2.0,0.0,0.0,1.0,0.0,0.236,0.294,0.438,0.732,0.5,0.202,0.311,0.077,0.33,0.234,3.0,0.429,0.103,0.165,2,Balanced Hitter,Moderate Speed
nunezna01,Nasim Nuñez,23.0,WSN,NL,51.0,78.0,61.0,14.0,15.0,1.0,0.0,0.0,1.0,8.0,2.0,12.0,15.0,16.0,1.0,0.0,5.0,0.0,0.0,0.246,0.37,0.262,0.632,0.8,0.016,0.326,0.154,0.192,0.8,0.0,0.067,0.013,0.179,1,Power Hitter,Moderate Speed
ohearry01,Ryan O'Hearn,30.0,BAL,AL,142.0,494.0,443.0,60.0,117.0,21.0,3.0,15.0,59.0,3.0,1.0,46.0,69.0,189.0,7.0,2.0,0.0,3.0,2.0,0.264,0.334,0.427,0.761,0.75,0.163,0.282,0.093,0.14,0.667,5.0,0.333,0.119,0.121,1,Power Hitter,Moderate Speed
ohopplo01,Logan O'Hoppe,24.0,LAA,AL,136.0,522.0,479.0,64.0,117.0,17.0,1.0,20.0,56.0,2.0,3.0,33.0,155.0,196.0,7.0,8.0,1.0,1.0,0.0,0.244,0.303,0.409,0.712,0.4,0.165,0.318,0.063,0.297,0.213,10.0,0.325,0.107,0.123,2,Balanced Hitter,Moderate Speed
ohtansh01,Shohei Ohtani,29.0,LAD,NL,159.0,731.0,636.0,134.0,197.0,38.0,7.0,54.0,130.0,59.0,4.0,81.0,162.0,411.0,7.0,6.0,0.0,5.0,10.0,0.31,0.39,0.646,1.036,0.937,0.336,0.336,0.111,0.222,0.5,0.915,0.503,0.178,0.183,2,Balanced Hitter,High Speed
olivaed02,Edward Olivares,28.0,PIT,NL,55.0,196.0,174.0,22.0,39.0,4.0,0.0,5.0,23.0,1.0,0.0,16.0,37.0,58.0,3.0,2.0,0.0,4.0,0.0,0.224,0.291,0.333,0.624,1.0,0.109,0.25,0.082,0.189,0.432,5.0,0.231,0.117,0.112,1,Power Hitter,Low Speed
olsonma02,Matt Olson,30.0,ATL,NL,162.0,685.0,600.0,78.0,148.0,37.0,1.0,29.0,98.0,0.0,0.0,71.0,170.0,274.0,15.0,9.0,0.0,5.0,5.0,0.247,0.333,0.457,0.79,0.0,0.21,0.293,0.104,0.248,0.418,0.0,0.453,0.143,0.114,2,Balanced Hitter,Low Speed
oneilty01,Tyler O'Neill,29.0,BOS,AL,113.0,473.0,411.0,74.0,99.0,18.0,0.0,31.0,61.0,4.0,0.0,53.0,159.0,210.0,13.0,7.0,0.0,2.0,5.0,0.241,0.336,0.511,0.847,1.0,0.27,0.305,0.112,0.336,0.333,7.75,0.495,0.129,0.156,2,Balanced Hitter,Low Speed
orneljo01,Jonathan Ornelas,24.0,TEX,AL,18.0,40.0,37.0,1.0,8.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,13.0,10.0,0.0,0.0,1.0,0.0,0.0,0.216,0.256,0.27,0.527,0.0,0.054,0.333,0.05,0.325,0.154,,0.25,0.075,0.025,0,Contact Hitter,Low Speed
ortizjo06,Joey Ortiz,25.0,MIL,NL,142.0,511.0,440.0,58.0,105.0,25.0,6.0,11.0,60.0,11.0,6.0,56.0,103.0,175.0,10.0,6.0,3.0,6.0,0.0,0.239,0.329,0.398,0.726,0.647,0.159,0.283,0.11,0.202,0.544,1.0,0.4,0.117,0.114,1,Power Hitter,Moderate Speed
outmaja01,James Outman,27.0,LAD,NL,53.0,156.0,136.0,12.0,20.0,4.0,0.0,4.0,11.0,2.0,1.0,16.0,55.0,36.0,0.0,4.0,0.0,0.0,0.0,0.147,0.256,0.265,0.521,0.667,0.118,0.208,0.103,0.353,0.291,2.0,0.4,0.071,0.077,0,Contact Hitter,Moderate Speed
ozunama01,Marcell Ozuna,33.0,ATL,NL,162.0,688.0,606.0,96.0,183.0,31.0,0.0,39.0,104.0,1.0,0.0,74.0,170.0,331.0,23.0,3.0,0.0,4.0,2.0,0.302,0.378,0.546,0.925,1.0,0.244,0.359,0.108,0.247,0.435,39.0,0.383,0.151,0.14,2,Balanced Hitter,Low Speed
pachecr01,Cristian Pache,25.0,MIA/PHI,2LG,173.0,365.0,329.0,26.0,65.0,16.0,2.0,2.0,32.0,2.0,0.0,34.0,128.0,91.0,4.0,0.0,0.0,2.0,0.0,0.198,0.271,0.277,0.548,1.0,0.079,0.313,0.093,0.351,0.266,1.0,0.308,0.088,0.071,0,Contact Hitter,High Speed
pagesan01,Andy Pages,23.0,LAD,NL,116.0,443.0,403.0,65.0,100.0,23.0,1.0,13.0,46.0,1.0,2.0,29.0,108.0,164.0,8.0,6.0,0.0,4.0,0.0,0.248,0.305,0.407,0.712,0.333,0.159,0.304,0.065,0.244,0.269,13.0,0.37,0.104,0.147,2,Balanced Hitter,Moderate Speed
pagespe02,Pedro Pagés,25.0,STL,NL,68.0,218.0,202.0,19.0,48.0,3.0,2.0,7.0,27.0,2.0,0.0,13.0,58.0,76.0,7.0,0.0,1.0,2.0,0.0,0.238,0.281,0.376,0.657,1.0,0.138,0.295,0.06,0.266,0.224,3.5,0.25,0.124,0.087,0,Contact Hitter,High Speed
palacjo01,Joshua Palacios,28.0,PIT,NL,23.0,78.0,67.0,10.0,15.0,2.0,0.0,2.0,9.0,1.0,0.0,10.0,12.0,23.0,1.0,1.0,0.0,0.0,0.0,0.224,0.333,0.343,0.677,1.0,0.119,0.245,0.128,0.154,0.833,2.0,0.267,0.115,0.128,1,Power Hitter,Low Speed
palacri01,Richie Palacios,27.0,TBR,AL,92.0,316.0,264.0,46.0,59.0,8.0,1.0,5.0,21.0,19.0,1.0,45.0,67.0,84.0,5.0,5.0,0.0,1.0,2.0,0.223,0.346,0.318,0.664,0.95,0.095,0.28,0.142,0.212,0.672,0.263,0.237,0.066,0.146,1,Power Hitter,Low Speed
paredis01,Isaac Paredes,25.0,CHC/TBR,2LG,153.0,641.0,542.0,64.0,129.0,25.0,1.0,19.0,80.0,1.0,1.0,76.0,105.0,213.0,17.0,17.0,0.0,6.0,2.0,0.238,0.346,0.393,0.739,0.5,0.155,0.259,0.119,0.164,0.724,19.0,0.349,0.125,0.1,1,Power Hitter,Moderate Speed
parisky01,Kyren Paris,22.0,LAA,AL,21.0,59.0,51.0,4.0,6.0,2.0,0.0,1.0,5.0,1.0,0.0,7.0,17.0,11.0,1.0,0.0,0.0,0.0,0.0,0.118,0.224,0.216,0.44,1.0,0.098,0.152,0.119,0.288,0.412,1.0,0.5,0.085,0.068,0,Contact Hitter,Low Speed
pasquvi01,Vinnie Pasquantino,26.0,KCR,AL,131.0,554.0,496.0,64.0,130.0,30.0,2.0,19.0,97.0,1.0,0.0,40.0,71.0,221.0,12.0,4.0,1.0,13.0,1.0,0.262,0.315,0.446,0.76,1.0,0.184,0.265,0.072,0.128,0.563,19.0,0.392,0.175,0.116,1,Power Hitter,High Speed
paulegr01,Graham Pauley,23.0,SDP,NL,13.0,32.0,32.0,4.0,4.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,15.0,10.0,1.0,0.0,0.0,0.0,0.0,0.125,0.125,0.313,0.438,0.0,0.188,0.133,0.0,0.469,0.0,0.0,0.5,0.156,0.125,0,Contact Hitter,Low Speed
pederjo01,Joc Pederson,32.0,ARI,NL,132.0,449.0,367.0,62.0,101.0,17.0,1.0,23.0,64.0,7.0,4.0,55.0,105.0,189.0,5.0,18.0,1.0,3.0,2.0,0.275,0.393,0.515,0.908,0.636,0.24,0.322,0.122,0.234,0.524,3.286,0.406,0.143,0.138,2,Balanced Hitter,Moderate Speed
penaje02,Jeremy Peña,26.0,HOU,AL,157.0,650.0,602.0,78.0,160.0,28.0,2.0,15.0,70.0,20.0,6.0,25.0,111.0,237.0,15.0,14.0,3.0,6.0,1.0,0.266,0.308,0.394,0.701,0.769,0.128,0.301,0.038,0.171,0.225,0.75,0.281,0.108,0.12,1,Power Hitter,High Speed
peralda01,David Peralta,36.0,SDP,NL,91.0,260.0,236.0,35.0,63.0,11.0,0.0,8.0,28.0,2.0,0.0,22.0,54.0,98.0,3.0,2.0,0.0,0.0,0.0,0.267,0.335,0.415,0.75,1.0,0.148,0.316,0.085,0.208,0.407,4.0,0.302,0.108,0.135,1,Power Hitter,Low Speed
perdoge01,Geraldo Perdomo,24.0,ARI,NL,98.0,388.0,337.0,61.0,92.0,21.0,2.0,3.0,37.0,9.0,1.0,36.0,58.0,126.0,5.0,3.0,7.0,5.0,0.0,0.273,0.344,0.374,0.718,0.9,0.101,0.317,0.093,0.149,0.621,0.333,0.283,0.095,0.157,1,Power Hitter,Moderate Speed
peredjh01,Jhonny Pereda,28.0,MIA,NL,20.0,40.0,39.0,2.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,9.0,2.0,1.0,0.0,0.0,0.0,0.231,0.25,0.231,0.481,0.0,0.0,0.31,0.0,0.25,0.0,,0.0,0.1,0.05,0,Contact Hitter,Low Speed
perezsa02,Salvador Perez,34.0,KCR,AL,158.0,652.0,590.0,58.0,160.0,28.0,0.0,27.0,104.0,0.0,0.0,44.0,129.0,269.0,17.0,11.0,0.0,6.0,9.0,0.271,0.33,0.456,0.786,0.0,0.185,0.302,0.067,0.198,0.341,0.0,0.344,0.16,0.089,2,Balanced Hitter,Low Speed
perezwe01,Wenceel Pérez,24.0,DET,AL,112.0,425.0,389.0,51.0,94.0,16.0,6.0,9.0,37.0,9.0,5.0,32.0,92.0,149.0,5.0,1.0,2.0,1.0,0.0,0.242,0.3,0.383,0.683,0.643,0.141,0.294,0.075,0.216,0.348,1.0,0.33,0.087,0.12,1,Power Hitter,Moderate Speed
perkibl01,Blake Perkins,27.0,MIL,NL,121.0,434.0,383.0,54.0,92.0,13.0,2.0,6.0,43.0,23.0,5.0,42.0,108.0,127.0,3.0,3.0,0.0,6.0,1.0,0.24,0.316,0.332,0.647,0.821,0.092,0.313,0.097,0.249,0.389,0.261,0.228,0.099,0.124,1,Power Hitter,High Speed
phamth01,Tommy Pham,36.0,CHW/KCR/STL,2LG,209.0,879.0,812.0,91.0,204.0,37.0,5.0,16.0,66.0,14.0,6.0,63.0,196.0,299.0,8.0,3.0,0.0,1.0,0.0,0.251,0.307,0.368,0.676,0.7,0.117,0.313,0.072,0.223,0.321,1.143,0.284,0.075,0.104,1,Power Hitter,Moderate Speed
pillake01,Kevin Pillar,35.0,CHW/LAA,AL,100.0,314.0,284.0,38.0,65.0,16.0,1.0,8.0,45.0,12.0,3.0,16.0,69.0,107.0,10.0,10.0,1.0,3.0,0.0,0.229,0.291,0.377,0.667,0.8,0.148,0.271,0.051,0.22,0.232,0.667,0.385,0.143,0.121,2,Balanced Hitter,Moderate Speed
pintore02,René Pinto,27.0,TBR,AL,19.0,49.0,42.0,5.0,9.0,3.0,0.0,2.0,6.0,0.0,0.0,4.0,18.0,18.0,0.0,1.0,1.0,1.0,0.0,0.214,0.292,0.429,0.72,0.0,0.215,0.304,0.082,0.367,0.222,0.0,0.556,0.122,0.102,2,Balanced Hitter,Low Speed
polanjo01,Jorge Polanco,30.0,SEA,AL,118.0,469.0,417.0,43.0,89.0,11.0,0.0,16.0,45.0,4.0,2.0,46.0,137.0,148.0,16.0,4.0,0.0,2.0,3.0,0.213,0.296,0.355,0.651,0.667,0.142,0.274,0.098,0.292,0.336,4.0,0.303,0.096,0.092,2,Balanced Hitter,Moderate Speed
profaju01,Jurickson Profar,31.0,SDP,NL,158.0,668.0,564.0,94.0,158.0,29.0,0.0,24.0,85.0,10.0,3.0,76.0,101.0,259.0,14.0,18.0,5.0,5.0,4.0,0.28,0.38,0.459,0.839,0.769,0.179,0.302,0.114,0.151,0.752,2.4,0.335,0.127,0.141,1,Power Hitter,Moderate Speed
rafaece01,Ceddanne Rafaela,23.0,BOS,AL,152.0,571.0,544.0,70.0,134.0,23.0,5.0,15.0,75.0,19.0,10.0,15.0,151.0,212.0,8.0,7.0,2.0,3.0,1.0,0.246,0.274,0.39,0.664,0.655,0.144,0.312,0.026,0.264,0.099,0.789,0.321,0.131,0.123,0,Contact Hitter,High Speed
raleica01,Cal Raleigh,27.0,SEA,AL,153.0,628.0,546.0,73.0,120.0,16.0,0.0,34.0,100.0,6.0,1.0,70.0,176.0,238.0,7.0,6.0,0.0,6.0,4.0,0.22,0.312,0.436,0.748,0.857,0.216,0.251,0.111,0.28,0.398,5.667,0.417,0.159,0.116,2,Balanced Hitter,Moderate Speed
raleylu01,Luke Raley,29.0,SEA,AL,137.0,455.0,404.0,58.0,98.0,19.0,2.0,22.0,58.0,11.0,2.0,27.0,135.0,187.0,2.0,20.0,2.0,2.0,0.0,0.243,0.32,0.463,0.783,0.846,0.22,0.305,0.059,0.297,0.2,2.0,0.439,0.127,0.127,2,Balanced Hitter,Moderate Speed
ramirha02,Harold Ramírez,29.0,TBR/WSN,2LG,73.0,246.0,238.0,28.0,62.0,7.0,1.0,2.0,29.0,6.0,2.0,5.0,50.0,77.0,2.0,2.0,0.0,1.0,0.0,0.261,0.28,0.324,0.604,0.75,0.063,0.321,0.02,0.203,0.1,0.333,0.161,0.118,0.114,0,Contact Hitter,Moderate Speed
